model,fold,seed,condition,severity,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_recall,detected_events,total_events,false_alarms,false_alarms_per_hour,mean_detection_delay_seconds
masked_bimamba,fold_0,seed_42,confidence_noise,0.3,0.8335336538461539,0.5977011494252874,0.7182320441988951,0.8655913978494624,0.6524466750313677,0.8777104497118755,1127,175,102,260,0.1290762274024578,0.5967741935483871,0.5535714285714286,1.0,0.1935483870967742,0.7126436781609196,0.8647242455775235,6,25,0,31,1.0,31,31,44,404.90797546012254,0.1161290322580645
masked_bimamba,fold_0,seed_42,lower_body_missing,1.0,0.2175480769230769,0.2175480769230769,1.0,0.0,0.3573543928923988,0.545620422469469,0,1302,0,362,3.1660728454589844,0.5,0.5,1.0,0.0,0.6666666666666666,0.5317377731529656,0,31,0,31,1.0,31,31,31,285.2760736196318,-0.903225806451613
masked_bimamba,fold_1,seed_2026,clean,0.0,0.8287645512579798,0.4959839357429719,0.5464601769911505,0.8864767073722297,0.5199999999999999,0.7784618740569078,1960,251,205,247,0.1751168118667387,0.6410256410256411,0.6037735849056604,0.8205128205128205,0.4615384615384615,0.6956521739130435,0.7823800131492439,18,21,7,32,0.7948717948717948,31,39,31,183.07086614173235,0.2709677419354839
masked_bimamba,fold_1,seed_2026,random_joint_drop,0.1,0.6691701088997372,0.3037511436413541,0.7345132743362832,0.6558118498417006,0.4297734627831716,0.7558256585135465,1450,761,120,332,0.167961821984045,0.5,0.5,1.0,0.0,0.6666666666666666,0.6982248520710059,0,39,0,39,0.9743589743589745,38,39,83,490.1574803149608,-0.0789473684210526
masked_bimamba,fold_1,seed_2026,random_joint_drop,0.2,0.4754036800600826,0.2222222222222222,0.8362831858407079,0.4016282225237449,0.351137947050627,0.7078505301329235,888,1323,74,378,0.2088363924438999,0.5,0.5,1.0,0.0,0.6666666666666666,0.6081525312294542,0,39,0,39,1.0,39,39,82,484.2519685039372,-0.9025641025641028
masked_bimamba,fold_1,seed_2026,random_joint_drop,0.3,0.3905369883589936,0.200817577925396,0.8694690265486725,0.2926277702397105,0.3262764632627646,0.6712130217776764,647,1564,59,393,0.2257061091930491,0.5,0.5,1.0,0.0,0.6666666666666666,0.6022353714661408,0,39,0,39,1.0,39,39,67,395.6692913385828,-1.0717948717948718
masked_bimamba,fold_1,seed_2026,frame_drop,0.1,0.8362748779571911,0.5150943396226415,0.6039823008849557,0.8837630031659882,0.5560081466395111,0.7896969296718339,1954,257,179,273,0.1409031085353841,0.6282051282051282,0.5806451612903226,0.9230769230769232,0.3333333333333333,0.7128712871287128,0.8244575936883629,13,26,3,36,0.8974358974358975,35,39,35,206.69291338582684,0.3085714285714284
masked_bimamba,fold_1,seed_2026,frame_drop,0.2,0.8325197146075854,0.5052447552447552,0.6393805309734514,0.872003618272275,0.564453125,0.7999403625476799,1928,283,163,289,0.1157807474504768,0.6282051282051282,0.5806451612903226,0.9230769230769232,0.3333333333333333,0.7128712871287128,0.8336620644312952,13,26,3,36,0.9230769230769232,36,39,39,230.31496062992133,0.2833333333333331
masked_bimamba,fold_1,seed_2026,frame_drop,0.3,0.8174990612091626,0.4735202492211838,0.672566371681416,0.8471279963817278,0.5557586837294333,0.8020446840615907,1873,338,148,304,0.1018191985436234,0.6025641025641025,0.5606060606060606,0.9487179487179488,0.2564102564102564,0.7047619047619047,0.8303747534516764,10,29,2,37,0.9487179487179488,37,39,47,277.55905511811034,0.1621621621621621
masked_bimamba,fold_1,seed_2026,confidence_noise,0.1,0.8298911002628614,0.4990403071017274,0.5752212389380531,0.8819538670284939,0.5344295991778008,0.7789401744295417,1950,261,192,260,0.1748187747433182,0.6282051282051282,0.5833333333333334,0.8974358974358975,0.358974358974359,0.7070707070707071,0.7915844838921762,14,25,4,35,0.8717948717948718,34,39,35,206.69291338582684,0.2588235294117647
