run,variant,model,fold,seed,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_event_recall,event_detected_events,event_total_events,event_false_alarms,event_false_alarms_per_hour,event_mean_detection_delay_seconds,best_epoch
no_bidirectional/masked_bimamba/fold_1/seed_42,no_bidirectional,masked_bimamba,fold_1,seed_42,0.8377769432970334,0.5190114068441065,0.6039823008849557,0.8855721393034826,0.5582822085889572,0.8026060365909792,1958,253,179,273,0.6222927543130772,0.6282051282051282,0.5833333333333334,0.8974358974358975,0.358974358974359,0.7070707070707071,0.7961867192636422,14,25,4,35,0.8974358974358975,35,39,40,236.22047244094495,0.45714285714285713,99
no_bidirectional/masked_bimamba/fold_2/seed_2026,no_bidirectional,masked_bimamba,fold_2,seed_2026,0.8878804057661506,0.6459948320413437,0.7739938080495357,0.9116129032258065,0.704225352112676,0.9178587835813441,1413,137,73,250,0.12386155733118656,0.6984126984126984,0.625,0.967741935483871,0.4375,0.759493670886076,0.9465725806451613,14,18,1,30,0.967741935483871,30,31,31,255.61154374713698,0.10666666666666672,56
no_bidirectional/masked_bimamba/fold_2/seed_3407,no_bidirectional,masked_bimamba,fold_2,seed_3407,0.8675920982381207,0.5949367088607594,0.7275541795665634,0.896774193548387,0.6545961002785514,0.9116708279236992,1390,160,88,235,0.06486404655740914,0.7301587301587301,0.6458333333333334,1.0,0.46875,0.7848101265822784,0.96875,15,17,0,31,1.0,31,31,26,214.38387540082456,0.3096774193548388,28
no_bidirectional/masked_bimamba/fold_2/seed_42,no_bidirectional,masked_bimamba,fold_2,seed_42,0.8958889482114255,0.6739130434782609,0.7678018575851393,0.9225806451612903,0.7178002894356006,0.9150903825027465,1430,120,75,248,0.07763270912189743,0.6825396825396826,0.6078431372549019,1.0,0.375,0.7560975609756097,0.9364919354838709,12,20,0,31,1.0,31,31,32,263.8570774163995,0.14838709677419354,38
no_bidirectional/masked_bimamba/fold_3/seed_2026,no_bidirectional,masked_bimamba,fold_3,seed_2026,0.8568004793289394,0.49271137026239065,0.7222222222222222,0.8787456445993032,0.58578856152513,0.8631734119538997,1261,174,65,169,0.16250309396039644,0.7368421052631579,0.65,0.9629629629629629,0.5333333333333333,0.7761194029850746,0.837037037037037,16,14,1,26,0.9259259259259259,25,27,20,184.6153846153846,0.07200000000000001,30
no_bidirectional/masked_bimamba/fold_3/seed_3407,no_bidirectional,masked_bimamba,fold_3,seed_3407,0.8765727980826843,0.5445859872611465,0.7307692307692307,0.9003484320557491,0.624087591240876,0.8515798564579051,1292,143,63,171,0.5102297070810672,0.7017543859649122,0.6190476190476191,0.9629629629629629,0.4666666666666667,0.7536231884057971,0.8419753086419752,14,16,1,26,0.9259259259259259,25,27,21,193.84615384615384,0.12,96
no_bidirectional/masked_bimamba/fold_3/seed_42,no_bidirectional,masked_bimamba,fold_3,seed_42,0.8633912522468544,0.5084745762711864,0.7692307692307693,0.8787456445993032,0.6122448979591837,0.8581524166890021,1261,174,54,180,0.20677686667928016,0.7017543859649122,0.6190476190476191,0.9629629629629629,0.4666666666666667,0.7536231884057971,0.8617283950617285,14,16,1,26,0.8888888888888888,24,27,22,203.07692307692307,0.14166666666666672,40
no_confidence_input/masked_bimamba/fold_0/seed_2026,no_confidence_input,masked_bimamba,fold_0,seed_2026,0.8533653846153846,0.6398104265402843,0.7458563535911602,0.8832565284178188,0.6887755102040817,0.8984880888730471,1150,152,92,270,0.32458663563758705,0.7580645161290323,0.6739130434782609,1.0,0.5161290322580645,0.8051948051948052,0.8886576482830384,16,15,0,31,1.0,31,31,20,184.04907975460117,0.36129032258064514,50
no_confidence_input/masked_bimamba/fold_0/seed_3407,no_confidence_input,masked_bimamba,fold_0,seed_3407,0.8401442307692307,0.6395348837209303,0.6077348066298343,0.9047619047619048,0.623229461756374,0.8638876866019977,1178,124,142,220,0.5121334537753472,0.7096774193548387,0.6511627906976745,0.9032258064516129,0.5161290322580645,0.7567567567567568,0.8563995837669094,16,15,3,28,0.9032258064516129,28,31,21,193.25153374233122,0.5285714285714287,52
no_confidence_input/masked_bimamba/fold_0/seed_42,no_confidence_input,masked_bimamba,fold_0,seed_42,0.8293269230769231,0.59375,0.6823204419889503,0.8701996927803379,0.634961439588689,0.8744388149128837,1133,169,115,247,0.5248738229545062,0.7096774193548387,0.6382978723404256,0.967741935483871,0.45161290322580644,0.7692307692307693,0.8595213319458898,14,17,1,30,0.967741935483871,30,31,29,266.8711656441717,0.18000000000000005,71
no_confidence_input/masked_bimamba/fold_1/seed_2026,no_confidence_input,masked_bimamba,fold_1,seed_2026,0.8516710476905746,0.5555555555555556,0.6305309734513275,0.8968792401628223,0.5906735751295337,0.8311939898256104,1983,228,167,285,0.28006307641971034,0.6025641025641025,0.5625,0.9230769230769231,0.28205128205128205,0.6990291262135923,0.8803418803418804,11,28,3,36,0.9230769230769231,36,39,42,248.0314960629922,0.2944444444444444,25
no_confidence_input/masked_bimamba/fold_1/seed_3407,no_confidence_input,masked_bimamba,fold_1,seed_3407,0.8648141194141945,0.5995670995670995,0.6128318584070797,0.9163274536408865,0.6061269146608315,0.8354606693003207,2026,185,175,277,0.2351830284489956,0.717948717948718,0.6491228070175439,0.9487179487179487,0.48717948717948717,0.7708333333333334,0.8645627876397107,19,20,2,37,0.9487179487179487,37,39,27,159.44881889763784,0.4432432432432431,22
no_confidence_input/masked_bimamba/fold_1/seed_42,no_confidence_input,masked_bimamba,fold_1,seed_42,0.8486669170108899,0.5415959252971138,0.7057522123893806,0.8778833107191316,0.6128722382324688,0.8452688288245018,1941,270,133,319,0.24616166292904823,0.6153846153846154,0.5692307692307692,0.9487179487179487,0.28205128205128205,0.7115384615384616,0.8915187376725837,11,28,2,37,0.9487179487179487,37,39,47,277.55905511811034,0.32972972972972964,25
no_confidence_input/masked_bimamba/fold_2/seed_2026,no_confidence_input,masked_bimamba,fold_2,seed_2026,0.9017618793379605,0.6843501326259946,0.7987616099071208,0.9232258064516129,0.7371428571428571,0.9164526116049136,1431,119,65,258,0.19387767544285123,0.7301587301587301,0.6521739130434783,0.967741935483871,0.5,0.7792207792207793,0.9556451612903225,16,16,1,30,0.967741935483871,30,31,23,189.6472743930371,0.11333333333333336,46
no_confidence_input/masked_bimamba/fold_2/seed_3407,no_confidence_input,masked_bimamba,fold_2,seed_3407,0.9012279765082755,0.6854838709677419,0.7894736842105263,0.9245161290322581,0.7338129496402878,0.9418755617696994,1433,117,68,255,0.2237234393909214,0.7777777777777778,0.6888888888888889,1.0,0.5625,0.8157894736842105,0.9566532258064516,18,14,0,31,1.0,31,31,26,214.38387540082456,0.19354838709677422,83
no_confidence_input/masked_bimamba/fold_2/seed_42,no_confidence_input,masked_bimamba,fold_2,seed_42,0.8467698878804057,0.5365853658536586,0.8173374613003096,0.8529032258064516,0.6478527607361964,0.906893039049236,1322,228,59,264,0.0808683080719043,0.6825396825396826,0.6078431372549019,1.0,0.375,0.7560975609756097,0.9616935483870968,12,20,0,31,1.0,31,31,30,247.36601007787448,-0.05806451612903229,22
no_confidence_input/masked_bimamba/fold_3/seed_2026,no_confidence_input,masked_bimamba,fold_3,seed_2026,0.8591971240263631,0.49859943977591037,0.7606837606837606,0.8752613240418119,0.6023688663282573,0.8627147919830848,1256,179,56,178,0.21638590197234847,0.631578947368421,0.5681818181818182,0.9259259259259259,0.36666666666666664,0.7042253521126761,0.8185185185185185,11,19,2,25,0.9259259259259259,25,27,28,258.46153846153845,0.007999999999999998,32
no_confidence_input/masked_bimamba/fold_3/seed_3407,no_confidence_input,masked_bimamba,fold_3,seed_3407,0.8544038346315159,0.48753462603878117,0.7521367521367521,0.8710801393728222,0.5915966386554622,0.8449179546740522,1250,185,58,176,0.5904310431131039,0.6491228070175439,0.5853658536585366,0.8888888888888888,0.43333333333333335,0.7058823529411764,0.7950617283950617,13,17,3,24,0.8518518518518519,23,27,26,240.0,0.18260869565217389,72
no_confidence_input/masked_bimamba/fold_3/seed_42,no_confidence_input,masked_bimamba,fold_3,seed_42,0.8831635710005992,0.5619047619047619,0.7564102564102564,0.9038327526132404,0.6448087431693988,0.8708240269215879,1297,138,57,177,0.37378514691156606,0.7368421052631579,0.6578947368421053,0.9259259259259259,0.5666666666666667,0.7692307692307692,0.8432098765432099,17,13,2,25,0.8888888888888888,24,27,20,184.6153846153846,0.10833333333333334,47
no_confidence_or_quality/masked_bimamba/fold_0/seed_2026,no_confidence_or_quality,masked_bimamba,fold_0,seed_2026,0.8563701923076923,0.6467780429594272,0.7486187845303868,0.8863287250384024,0.6939820742637645,0.8991903658629733,1154,148,91,271,0.3169349830919401,0.7580645161290323,0.6739130434782609,1.0,0.5161290322580645,0.8051948051948052,0.8980228928199792,16,15,0,31,1.0,31,31,20,184.04907975460117,0.3677419354838709,50
no_confidence_or_quality/masked_bimamba/fold_0/seed_3407,no_confidence_or_quality,masked_bimamba,fold_0,seed_3407,0.8509615384615384,0.6826923076923077,0.5883977900552486,0.923963133640553,0.6320474777448071,0.8694910507421646,1203,99,149,213,0.6545996999843825,0.7096774193548387,0.6511627906976745,0.9032258064516129,0.5161290322580645,0.7567567567567568,0.8803329864724245,16,15,3,28,0.9032258064516129,28,31,20,184.04907975460117,0.5071428571428572,65
no_confidence_or_quality/masked_bimamba/fold_0/seed_42,no_confidence_or_quality,masked_bimamba,fold_0,seed_42,0.8551682692307693,0.6555269922879178,0.7044198895027625,0.8970814132104454,0.6790945406125166,0.8954392307627026,1168,134,107,255,0.4382000572325137,0.7580645161290323,0.6818181818181818,0.967741935483871,0.5483870967741935,0.8,0.8761706555671176,17,14,1,30,0.967741935483871,30,31,25,230.06134969325146,0.25333333333333335,64
no_confidence_or_quality/masked_bimamba/fold_1/seed_2026,no_confidence_or_quality,masked_bimamba,fold_1,seed_2026,0.851295531355614,0.5551181102362205,0.6238938053097345,0.8977838082315694,0.5875,0.8312590306712615,1985,226,170,282,0.28002842546063306,0.6025641025641025,0.5625,0.9230769230769231,0.28205128205128205,0.6990291262135923,0.8790269559500328,11,28,3,36,0.9230769230769231,36,39,43,253.93700787401582,0.2944444444444444,25
no_confidence_or_quality/masked_bimamba/fold_1/seed_3407,no_confidence_or_quality,masked_bimamba,fold_1,seed_3407,0.8648141194141945,0.5991379310344828,0.6150442477876106,0.9158751696065129,0.6069868995633187,0.8353445964065435,2025,186,174,278,0.2351267601395186,0.7051282051282052,0.6379310344827587,0.9487179487179487,0.46153846153846156,0.7628865979381444,0.8658777120315583,18,21,2,37,0.9487179487179487,37,39,28,165.35433070866148,0.4378378378378377,22
no_confidence_or_quality/masked_bimamba/fold_1/seed_42,no_confidence_or_quality,masked_bimamba,fold_1,seed_42,0.8377769432970334,0.5186567164179104,0.6150442477876106,0.8833107191316146,0.562753036437247,0.8000774486377444,1953,258,174,278,0.12305992540675717,0.6410256410256411,0.5932203389830508,0.8974358974358975,0.38461538461538464,0.7142857142857142,0.8047337278106509,15,24,4,35,0.8974358974358975,35,39,39,230.31496062992133,0.297142857142857,12
no_confidence_or_quality/masked_bimamba/fold_2/seed_2026,no_confidence_or_quality,masked_bimamba,fold_2,seed_2026,0.9022957821676455,0.6955307262569832,0.7708978328173375,0.9296774193548387,0.7312775330396476,0.9360411465095376,1441,109,74,249,0.2040236499329472,0.746031746031746,0.6666666666666666,0.967741935483871,0.53125,0.7894736842105263,0.9637096774193549,17,15,1,30,0.967741935483871,30,31,23,189.6472743930371,0.16,66
no_confidence_or_quality/masked_bimamba/fold_2/seed_3407,no_confidence_or_quality,masked_bimamba,fold_2,seed_3407,0.9012279765082755,0.6927374301675978,0.7678018575851393,0.9290322580645162,0.7283406754772395,0.9395625686607411,1440,110,75,248,0.26236253015951866,0.7142857142857143,0.6326530612244898,1.0,0.4375,0.775,0.9616935483870968,14,18,0,31,1.0,31,31,27,222.62940907008704,0.14838709677419357,100
no_confidence_or_quality/masked_bimamba/fold_2/seed_42,no_confidence_or_quality,masked_bimamba,fold_2,seed_42,0.8435664709022958,0.5297619047619048,0.826625386996904,0.8470967741935483,0.6457073760580411,0.9117567162688505,1313,237,56,267,0.07835121847414678,0.7142857142857143,0.6326530612244898,1.0,0.4375,0.775,0.9637096774193548,14,18,0,31,1.0,31,31,32,263.8570774163995,-0.09677419354838715,22
no_confidence_or_quality/masked_bimamba/fold_3/seed_2026,no_confidence_or_quality,masked_bimamba,fold_3,seed_2026,0.8669862192929898,0.5201342281879194,0.6623931623931624,0.9003484320557491,0.5827067669172933,0.8534530510140266,1292,143,79,155,0.45785474815325605,0.6842105263157895,0.6153846153846154,0.8888888888888888,0.5,0.7272727272727274,0.8074074074074074,15,15,3,24,0.8888888888888888,24,27,26,240.0,0.2416666666666667,56
no_confidence_or_quality/masked_bimamba/fold_3/seed_3407,no_confidence_or_quality,masked_bimamba,fold_3,seed_3407,0.8514080287597364,0.47953216374269003,0.7008547008547008,0.8759581881533101,0.5694444444444444,0.8360642067959142,1257,178,70,164,0.6715989110723023,0.6842105263157895,0.6153846153846154,0.8888888888888888,0.5,0.7272727272727274,0.7888888888888889,15,15,3,24,0.8518518518518519,23,27,18,166.15384615384616,0.2260869565217391,73
no_confidence_or_quality/masked_bimamba/fold_3/seed_42,no_confidence_or_quality,masked_bimamba,fold_3,seed_42,0.8861593768723787,0.5718954248366013,0.7478632478632479,0.9087108013937282,0.6481481481481481,0.8697489502367551,1304,131,59,175,0.3717208199600145,0.7192982456140351,0.6410256410256411,0.9259259259259259,0.5333333333333333,0.7575757575757577,0.8407407407407408,16,14,2,25,0.8888888888888888,24,27,21,193.84615384615384,0.09999999999999999,47
no_frame_masking/masked_bimamba/fold_0/seed_2026,no_frame_masking,masked_bimamba,fold_0,seed_2026,0.8719951923076923,0.7442622950819672,0.6270718232044199,0.9400921658986175,0.6806596701649176,0.8564066332289465,1224,78,135,227,0.4021079634385387,0.7419354838709677,0.6829268292682927,0.9032258064516129,0.5806451612903226,0.7777777777777778,0.8636836628511967,18,13,3,28,0.9032258064516129,28,31,16,147.23926380368093,0.5999999999999999,34
no_frame_masking/masked_bimamba/fold_0/seed_3407,no_frame_masking,masked_bimamba,fold_0,seed_3407,0.8461538461538461,0.6456043956043956,0.649171270718232,0.9009216589861752,0.6473829201101927,0.861863601259431,1173,129,127,235,0.20028123415361804,0.7419354838709677,0.6595744680851063,1.0,0.4838709677419355,0.7948717948717948,0.9292403746097815,15,16,0,31,1.0,31,31,20,184.04907975460117,0.49677419354838703,25
no_frame_masking/masked_bimamba/fold_0/seed_42,no_frame_masking,masked_bimamba,fold_0,seed_42,0.8443509615384616,0.6235011990407674,0.7182320441988951,0.879416282642089,0.6675224646983312,0.8676473084332647,1145,157,102,260,0.25245080104706663,0.6935483870967742,0.625,0.967741935483871,0.41935483870967744,0.759493670886076,0.8949011446409989,13,18,1,30,0.967741935483871,30,31,22,202.45398773006127,0.4200000000000001,31
no_frame_masking/masked_bimamba/fold_1/seed_2026,no_frame_masking,masked_bimamba,fold_1,seed_2026,0.8389034923019152,0.5211786372007366,0.6261061946902655,0.8824061510628675,0.5688442211055276,0.8053927866700287,1951,260,169,283,0.2633113664117828,0.6282051282051282,0.5806451612903226,0.9230769230769231,0.3333333333333333,0.7128712871287128,0.8297172912557528,13,26,3,36,0.9230769230769231,36,39,37,218.50393700787407,0.34999999999999987,24
no_frame_masking/masked_bimamba/fold_1/seed_3407,no_frame_masking,masked_bimamba,fold_1,seed_3407,0.8539241457003379,0.5646817248459959,0.6084070796460177,0.9041157847127996,0.5857294994675186,0.8084226894489739,1999,212,177,275,0.5206024327785423,0.717948717948718,0.6545454545454545,0.9230769230769231,0.5128205128205128,0.7659574468085106,0.8336620644312952,20,19,3,36,0.8974358974358975,35,39,24,141.73228346456696,0.3085714285714285,50
no_frame_masking/masked_bimamba/fold_1/seed_42,no_frame_masking,masked_bimamba,fold_1,seed_42,0.8497934660157717,0.5494296577946768,0.6393805309734514,0.89280868385346,0.591002044989775,0.8225695736922788,1974,237,163,289,0.6140521352506868,0.6025641025641025,0.5625,0.9230769230769231,0.28205128205128205,0.6990291262135923,0.8481262327416174,11,28,3,36,0.9230769230769231,36,39,45,265.74803149606305,0.3222222222222222,100
no_frame_masking/masked_bimamba/fold_2/seed_2026,no_frame_masking,masked_bimamba,fold_2,seed_2026,0.8750667378537106,0.5956989247311828,0.8575851393188855,0.8787096774193548,0.7030456852791879,0.9423409567562169,1362,188,46,277,0.04092164240674068,0.6984126984126984,0.62,1.0,0.40625,0.7654320987654321,0.9485887096774194,13,19,0,31,1.0,31,31,35,288.5936784241869,-0.051612903225806424,20
no_frame_masking/masked_bimamba/fold_2/seed_3407,no_frame_masking,masked_bimamba,fold_2,seed_3407,0.9054991991457555,0.6834170854271356,0.8421052631578947,0.9187096774193548,0.7545076282940361,0.930020972735444,1424,126,51,272,0.20891958246192177,0.7936507936507936,0.7045454545454546,1.0,0.59375,0.8266666666666667,0.9506048387096774,19,13,0,31,1.0,31,31,21,173.15620705451215,0.045161290322580636,81
no_frame_masking/masked_bimamba/fold_2/seed_42,no_frame_masking,masked_bimamba,fold_2,seed_42,0.9065670048051254,0.7151162790697675,0.7616099071207431,0.9367741935483871,0.7376311844077962,0.9282832317986617,1452,98,77,246,0.24475724166612767,0.7619047619047619,0.6739130434782609,1.0,0.53125,0.8051948051948052,0.9495967741935484,17,15,0,31,1.0,31,31,23,189.6472743930371,0.12258064516129033,95
no_frame_masking/masked_bimamba/fold_3/seed_2026,no_frame_masking,masked_bimamba,fold_3,seed_2026,0.8849610545236669,0.575,0.688034188034188,0.9170731707317074,0.6264591439688716,0.8642574227940081,1316,119,73,161,0.5859859732876664,0.7719298245614035,0.7058823529411765,0.8888888888888888,0.6666666666666666,0.7868852459016393,0.825925925925926,20,10,3,24,0.8518518518518519,23,27,15,138.46153846153845,0.16521739130434784,84
no_frame_masking/masked_bimamba/fold_3/seed_3407,no_frame_masking,masked_bimamba,fold_3,seed_3407,0.8705811863391252,0.5266272189349113,0.7606837606837606,0.8885017421602788,0.6223776223776224,0.858223889931207,1275,160,56,178,0.2102005946884627,0.7543859649122807,0.6666666666666666,0.9629629629629629,0.5666666666666667,0.7878787878787878,0.8481481481481481,17,13,1,26,0.9259259259259259,25,27,14,129.23076923076923,0.08800000000000001,31
no_frame_masking/masked_bimamba/fold_3/seed_42,no_frame_masking,masked_bimamba,fold_3,seed_42,0.8795686039544638,0.5523809523809524,0.7435897435897436,0.9017421602787457,0.6338797814207651,0.8734983174007563,1294,141,60,174,0.38837833326799,0.7192982456140351,0.6341463414634146,0.9629629629629629,0.5,0.7647058823529412,0.8802469135802469,15,15,1,26,0.8888888888888888,24,27,19,175.3846153846154,0.15000000000000002,70
no_quality_pooling/masked_bimamba/fold_0/seed_2026,no_quality_pooling,masked_bimamba,fold_0,seed_2026,0.8311298076923077,0.6046511627906976,0.6464088397790055,0.8824884792626728,0.6248331108144193,0.8408865239198513,1149,153,128,234,0.36080497940006,0.6451612903225806,0.5957446808510638,0.9032258064516129,0.3870967741935484,0.7179487179487178,0.8387096774193549,12,19,3,28,0.9032258064516129,28,31,25,230.06134969325146,0.42142857142857143,39
no_quality_pooling/masked_bimamba/fold_0/seed_3407,no_quality_pooling,masked_bimamba,fold_0,seed_3407,0.7722355769230769,0.4849023090586146,0.7541436464088398,0.7772657450076805,0.5902702702702702,0.8410520151742751,1012,290,89,273,0.4184995201559594,0.6612903225806451,0.5961538461538461,1.0,0.3225806451612903,0.7469879518072289,0.890738813735692,10,21,0,31,1.0,31,31,33,303.6809815950919,0.10322580645161297,52
no_quality_pooling/masked_bimamba/fold_0/seed_42,no_quality_pooling,masked_bimamba,fold_0,seed_42,0.8713942307692307,0.7067039106145251,0.6988950276243094,0.9193548387096774,0.7027777777777777,0.904789486637642,1197,105,109,253,0.2018183922057058,0.7903225806451613,0.7142857142857143,0.967741935483871,0.6129032258064516,0.821917808219178,0.9198751300728408,19,12,1,30,0.967741935483871,30,31,14,128.83435582822082,0.4733333333333332,35
no_quality_pooling/masked_bimamba/fold_1/seed_2026,no_quality_pooling,masked_bimamba,fold_1,seed_2026,0.8310176492677431,0.5020242914979757,0.5486725663716814,0.8887381275440976,0.5243128964059196,0.778384825670521,1965,246,204,248,0.293882129539729,0.6410256410256411,0.6037735849056604,0.8205128205128205,0.46153846153846156,0.6956521739130435,0.7856673241288626,18,21,7,32,0.7948717948717948,31,39,30,177.1653543307087,0.2709677419354839,23
no_quality_pooling/masked_bimamba/fold_1/seed_3407,no_quality_pooling,masked_bimamba,fold_1,seed_3407,0.840781073976718,0.5286885245901639,0.5707964601769911,0.8959746720940751,0.5489361702127659,0.8134158251381869,1981,230,194,258,0.2341766881088856,0.6923076923076923,0.6415094339622641,0.8717948717948718,0.5128205128205128,0.7391304347826088,0.8251150558842866,20,19,5,34,0.8717948717948718,34,39,26,153.54330708661422,0.43529411764705866,22
no_quality_pooling/masked_bimamba/fold_1/seed_42,no_quality_pooling,masked_bimamba,fold_1,seed_42,0.8287645512579798,0.4965635738831615,0.6393805309734514,0.8674807779285392,0.5589941972920696,0.8130666058284602,1918,293,163,289,0.5407961915279754,0.6410256410256411,0.5846153846153846,0.9743589743589743,0.3076923076923077,0.7307692307692307,0.8356344510190664,12,27,1,38,0.9743589743589743,38,39,47,277.55905511811034,0.32631578947368417,75
no_quality_pooling/masked_bimamba/fold_2/seed_2026,no_quality_pooling,masked_bimamba,fold_2,seed_2026,0.8846769887880406,0.6465753424657534,0.7306501547987616,0.9167741935483871,0.686046511627907,0.9362568660741035,1421,129,87,236,0.05005142168881291,0.7777777777777778,0.6976744186046512,0.967741935483871,0.59375,0.810810810810811,0.9506048387096775,19,13,1,30,0.967741935483871,30,31,19,156.66513971598718,0.4066666666666666,22
no_quality_pooling/masked_bimamba/fold_2/seed_3407,no_quality_pooling,masked_bimamba,fold_2,seed_3407,0.9177789642285105,0.7463556851311953,0.7925696594427245,0.9438709677419355,0.7687687687687687,0.9274862678517927,1463,87,67,256,0.07987338059531596,0.746031746031746,0.6595744680851063,1.0,0.5,0.7948717948717948,0.967741935483871,16,16,0,31,1.0,31,31,22,181.40174072377462,0.18709677419354837,35
no_quality_pooling/masked_bimamba/fold_2/seed_42,no_quality_pooling,masked_bimamba,fold_2,seed_42,0.9103043246129204,0.723342939481268,0.7770897832817337,0.9380645161290323,0.7492537313432834,0.9316188954359333,1454,96,72,251,0.23589489787048432,0.7777777777777778,0.6888888888888889,1.0,0.5625,0.8157894736842105,0.9727822580645161,18,14,0,31,1.0,31,31,22,181.40174072377462,0.14838709677419357,84
no_quality_pooling/masked_bimamba/fold_3/seed_2026,no_quality_pooling,masked_bimamba,fold_3,seed_2026,0.8687837028160575,0.5239616613418531,0.7008547008547008,0.8961672473867596,0.5996343692870202,0.862026862026862,1286,149,70,164,0.46652222530071147,0.7894736842105263,0.7027027027027027,0.9629629629629629,0.6333333333333333,0.8125,0.8444444444444444,19,11,1,26,0.9259259259259259,25,27,13,120.0,0.192,63
no_quality_pooling/masked_bimamba/fold_3/seed_3407,no_quality_pooling,masked_bimamba,fold_3,seed_3407,0.8855602156980228,0.5738831615120275,0.7136752136752137,0.913588850174216,0.6361904761904762,0.8684713660323414,1311,124,67,167,0.2907608869258725,0.7719298245614035,0.6842105263157895,0.9629629629629629,0.6,0.7999999999999999,0.8703703703703703,18,12,1,26,0.9259259259259259,25,27,17,156.9230769230769,0.023999999999999994,41
no_quality_pooling/masked_bimamba/fold_3/seed_42,no_quality_pooling,masked_bimamba,fold_3,seed_42,0.8795686039544638,0.5520504731861199,0.7478632478632479,0.9010452961672474,0.6352087114337568,0.8525209208136036,1293,142,59,175,0.4052846551132814,0.7543859649122807,0.6666666666666666,0.9629629629629629,0.5666666666666667,0.7878787878787878,0.8790123456790123,17,13,1,26,0.8888888888888888,24,27,22,203.07692307692307,0.21666666666666676,56
no_temporal_attention/masked_bimamba/fold_0/seed_2026,no_temporal_attention,masked_bimamba,fold_0,seed_2026,0.8617788461538461,0.6783783783783783,0.6933701657458563,0.9086021505376344,0.6857923497267758,0.8414084578761105,1183,119,111,251,0.4228429513258071,0.6935483870967742,0.6363636363636364,0.9032258064516129,0.4838709677419355,0.7466666666666666,0.8397502601456817,15,16,3,28,0.9032258064516129,28,31,23,211.65644171779135,0.4142857142857142,97
no_temporal_attention/masked_bimamba/fold_0/seed_3407,no_temporal_attention,masked_bimamba,fold_0,seed_3407,0.8425480769230769,0.6470588235294118,0.6077348066298343,0.9078341013824884,0.6267806267806268,0.7959429182473202,1182,120,142,220,0.46655979400608116,0.7096774193548387,0.6382978723404256,0.967741935483871,0.45161290322580644,0.7692307692307693,0.8491155046826223,14,17,1,30,0.967741935483871,30,31,23,211.65644171779135,0.4066666666666666,83
no_temporal_attention/masked_bimamba/fold_0/seed_42,no_temporal_attention,masked_bimamba,fold_0,seed_42,0.8419471153846154,0.6164705882352941,0.7237569060773481,0.8748079877112135,0.6658195679796697,0.8396517045599206,1139,163,100,262,0.3379768794715906,0.6129032258064516,0.5636363636363636,1.0,0.22580645161290322,0.7209302325581396,0.8501560874089491,7,24,0,31,1.0,31,31,36,331.2883435582821,0.40645161290322585,89
no_temporal_attention/masked_bimamba/fold_1/seed_2026,no_temporal_attention,masked_bimamba,fold_1,seed_2026,0.8358993616222306,0.5133689839572193,0.6371681415929203,0.8765264586160109,0.5686080947680159,0.7939195814971802,1938,273,164,288,0.21198159818010495,0.6666666666666666,0.6101694915254238,0.9230769230769231,0.41025641025641024,0.7346938775510206,0.8211702827087441,16,23,3,36,0.9230769230769231,36,39,42,248.0314960629922,0.1722222222222222,37
no_temporal_attention/masked_bimamba/fold_1/seed_3407,no_temporal_attention,masked_bimamba,fold_1,seed_3407,0.8595568907247465,0.5727611940298507,0.6792035398230089,0.8964269561284487,0.6214574898785425,0.8186070852495367,1982,229,145,307,0.4597601569885436,0.6794871794871795,0.6166666666666667,0.9487179487179487,0.41025641025641024,0.7474747474747475,0.8257725180802105,16,23,2,37,0.9487179487179487,37,39,35,206.69291338582684,0.24864864864864852,99
no_temporal_attention/masked_bimamba/fold_1/seed_42,no_temporal_attention,masked_bimamba,fold_1,seed_42,0.8220052572286894,0.482484076433121,0.6703539823008849,0.8530076888285844,0.5611111111111111,0.8280280015849953,1886,325,149,303,0.17876571797917223,0.6666666666666666,0.6101694915254238,0.9230769230769231,0.41025641025641024,0.7346938775510206,0.8816568047337279,16,23,3,36,0.9230769230769231,36,39,42,248.0314960629922,0.16111111111111112,52
no_temporal_attention/masked_bimamba/fold_2/seed_2026,no_temporal_attention,masked_bimamba,fold_2,seed_2026,0.8996262680192205,0.6717557251908397,0.8173374613003096,0.9167741935483871,0.7374301675977654,0.9385718565864377,1421,129,59,264,0.11954439842682152,0.6666666666666666,0.6,0.967741935483871,0.375,0.7407407407407407,0.90625,12,20,1,30,0.967741935483871,30,31,27,222.62940907008704,0.07999999999999999,93
no_temporal_attention/masked_bimamba/fold_2/seed_3407,no_temporal_attention,masked_bimamba,fold_2,seed_3407,0.8745328350240257,0.606280193236715,0.7770897832817337,0.8948387096774194,0.6811397557666213,0.9119324877659043,1387,163,72,251,0.1349727504358871,0.6984126984126984,0.62,1.0,0.40625,0.7654320987654321,0.9233870967741935,13,19,0,31,1.0,31,31,34,280.3481447549244,0.0451612903225806,89
