run,model,fold,seed,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_event_recall,event_detected_events,event_total_events,event_false_alarms,event_false_alarms_per_hour,event_mean_detection_delay_seconds,best_epoch
tcn/fold_0/seed_42,tcn,fold_0,seed_42,0.9368536853685369,0.6299212598425197,0.8849557522123894,0.9425849010505741,0.7359705611775529,0.950969062223654,3858,235,52,400,0.20104885785066912,0.765625,0.7543859649122807,0.9772727272727273,0.3,0.8514851485148516,0.9647727272727273,6,14,1,43,0.9772727272727273,43,44,55,201.62932790224033,0.009302325581395243,99
tcn/fold_1/seed_42,tcn,fold_1,seed_42,0.8977063010809385,0.5539083557951483,0.8782051282051282,0.9004511278195488,0.6793388429752066,0.9446410899042478,2994,331,57,411,0.22468653007174996,0.7142857142857143,0.7049180327868853,1.0,0.1,0.8269230769230769,0.9732558139534884,2,18,0,43,1.0,43,43,62,268.52743022136667,-0.24651162790697678,98
tcn/fold_2/seed_42,tcn,fold_2,seed_42,0.9037569573283859,0.5021645021645021,0.8325358851674641,0.911402157164869,0.6264626462646264,0.9175667140957872,3549,345,70,348,0.4033612666268451,0.6984126984126984,0.6935483870967742,1.0,0.05,0.8190476190476191,0.9418604651162791,1,19,0,43,0.9767441860465116,42,43,77,296.66095890410963,-0.0190476190476191,97
tcnte/fold_0/seed_42,tcnte,fold_0,seed_42,0.9456545654565457,0.6998050682261209,0.7942477876106194,0.9623747862203762,0.7440414507772021,0.934017500199996,3939,154,93,359,0.32018176599716147,0.84375,0.8269230769230769,0.9772727272727273,0.55,0.8958333333333334,0.9579545454545455,11,9,1,43,0.9545454545454546,42,44,34,124.64358452138492,0.12857142857142856,47
tcnte/fold_1/seed_42,tcnte,fold_1,seed_42,0.9340891115212233,0.7056603773584905,0.7991452991452992,0.9530827067669173,0.7494989979959921,0.9344540839277682,3169,156,94,374,0.513170153056064,0.7777777777777778,0.7636363636363637,0.9767441860465116,0.35,0.8571428571428571,0.9593023255813954,7,13,1,42,0.9767441860465116,42,43,31,134.26371511068334,0.061904761904762004,80
tcnte/fold_2/seed_42,tcnte,fold_2,seed_42,0.9547773654916512,0.7712895377128953,0.7583732057416268,0.9758602978941961,0.7647768395657418,0.9040967210012705,3800,94,101,317,0.6280175789084643,0.8095238095238095,0.7818181818181819,1.0,0.4,0.8775510204081634,0.9523255813953488,8,12,0,43,0.9767441860465116,42,43,25,96.31849315068494,0.22380952380952412,97
te/fold_0/seed_42,te,fold_0,seed_42,0.9573157315731573,0.7443181818181818,0.8694690265486725,0.9670168580503299,0.8020408163265307,0.9535636063298228,3958,135,59,393,0.2635672635903912,0.765625,0.7543859649122807,0.9772727272727273,0.3,0.8514851485148516,0.9693181818181817,6,14,1,43,0.9772727272727273,43,44,41,150.30549898167007,0.11627906976744186,99
te/fold_1/seed_42,te,fold_1,seed_42,0.9319799630899025,0.6816608996539792,0.8418803418803419,0.9446616541353383,0.7533460803059273,0.9356982199087461,3141,184,74,394,0.43938651584008265,0.7619047619047619,0.75,0.9767441860465116,0.3,0.8484848484848485,0.9546511627906977,6,14,1,42,0.9534883720930233,41,43,33,142.92589027911453,0.05365853658536602,77
te/fold_2/seed_42,te,fold_2,seed_42,0.9441094619666048,0.6718446601941748,0.8277511961722488,0.9565998972778634,0.7416934619506967,0.9404352911975977,3725,169,72,346,0.3844894680310324,0.7777777777777778,0.7543859649122807,1.0,0.3,0.86,0.9755813953488371,6,14,0,43,0.9767441860465116,42,43,47,181.0787671232877,0.08095238095238098,99
