suite,group,metric,mean,sample_std,count
gmdcsa24_main_v1,te,video_recall,0.9797506356646142,0.027980443108309137,12
gmdcsa24_main_v1,te,video_specificity,0.4477938895781638,0.08563080027814306,12
gmdcsa24_main_v1,te,video_tn,14.583333333333334,2.0652243256245835,12
gmdcsa24_main_v1,te,video_tp,31.333333333333332,4.417595671307133,12
gmdcsa24_main_v1,te,window_accuracy,0.8662172468723612,0.028506816110298424,12
gmdcsa24_main_v1,te,window_auroc,0.8880663149542795,0.037357077568718734,12
gmdcsa24_main_v1,te,window_f1,0.6581023168313342,0.07663059056317527,12
gmdcsa24_main_v1,te,window_fn,89.0,38.95685258893952,12
gmdcsa24_main_v1,te,window_fp,176.83333333333334,75.62807719759944,12
gmdcsa24_main_v1,te,window_loss,0.09818278651611238,0.04038520026445044,12
gmdcsa24_main_v1,te,window_precision,0.5984866957898196,0.10398623715574631,12
gmdcsa24_main_v1,te,window_recall,0.7452972412201883,0.07927699305261604,12
gmdcsa24_main_v1,te,window_specificity,0.893536799807218,0.031141337904856393,12
gmdcsa24_main_v1,te,window_tn,1447.6666666666667,306.8906625948056,12
gmdcsa24_main_v1,te,window_tp,253.75,57.652761504466625,12
gmdcsa24_main_v1,unimamba,event_detected_events,30.5,3.8494391563163872,12
gmdcsa24_main_v1,unimamba,event_event_recall,0.9551358637380143,0.035249310995619086,12
gmdcsa24_main_v1,unimamba,event_false_alarms,26.833333333333332,6.978321409692283,12
gmdcsa24_main_v1,unimamba,event_false_alarms_per_hour,212.491341624856,40.852532533662284,12
gmdcsa24_main_v1,unimamba,event_mean_detection_delay_seconds,0.2251630693082306,0.1868964481103849,12
gmdcsa24_main_v1,unimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_main_v1,unimamba,video_accuracy,0.6995875752242475,0.026519934182598792,12
gmdcsa24_main_v1,unimamba,video_auroc,0.8772525325483315,0.054186313729903166,12
gmdcsa24_main_v1,unimamba,video_f1,0.7592121202642665,0.018954012462156198,12
gmdcsa24_main_v1,unimamba,video_fn,1.25,1.2154310870109943,12
gmdcsa24_main_v1,unimamba,video_fp,18.333333333333332,2.6400183654090306,12
gmdcsa24_main_v1,unimamba,video_precision,0.6268161240302716,0.02051265497963879,12
gmdcsa24_main_v1,unimamba,video_recall,0.9634454553809393,0.030553323596228286,12
gmdcsa24_main_v1,unimamba,video_specificity,0.44438585607940445,0.05031877648720926,12
gmdcsa24_main_v1,unimamba,video_tn,14.666666666666666,2.424621182533032,12
gmdcsa24_main_v1,unimamba,video_tp,30.75,3.744693214767703,12
gmdcsa24_main_v1,unimamba,window_accuracy,0.8573559362672543,0.023819971721756015,12
gmdcsa24_main_v1,unimamba,window_auroc,0.869670469528795,0.044184506399369536,12
gmdcsa24_main_v1,unimamba,window_f1,0.6337874076294596,0.06843123445837733,12
gmdcsa24_main_v1,unimamba,window_fn,100.33333333333333,43.95107472743948,12
gmdcsa24_main_v1,unimamba,window_fp,181.58333333333334,59.69537569014771,12
gmdcsa24_main_v1,unimamba,window_loss,0.1519433131590626,0.07262042257038925,12
gmdcsa24_main_v1,unimamba,window_precision,0.5758555417036902,0.09141211992378227,12
gmdcsa24_main_v1,unimamba,window_recall,0.7155059032201678,0.06774125306179912,12
gmdcsa24_main_v1,unimamba,window_specificity,0.8880975498426207,0.026747360645895474,12
gmdcsa24_main_v1,unimamba,window_tn,1442.9166666666667,328.581097872029,12
gmdcsa24_main_v1,unimamba,window_tp,242.41666666666666,47.50398707349508,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,event_detected_events,29.916666666666668,4.399552318822974,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,event_event_recall,0.9347256685966363,0.04621330835224541,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,event_false_alarms,24.416666666666668,9.039894743286393,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,event_false_alarms_per_hour,189.4050970622294,38.43177504676603,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,event_mean_detection_delay_seconds,0.27747892131763097,0.16034851475581102,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_accuracy,0.7159048192579601,0.07589030353504087,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_auroc,0.8837919570904625,0.05727872352033144,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_f1,0.7684675580219588,0.05118497690149453,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_fn,1.6666666666666667,1.2309149097933274,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_fp,17.166666666666668,6.235285709475379,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_precision,0.6467818826125067,0.059222347023288525,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_recall,0.9492080997457342,0.03614343856698756,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_specificity,0.4895212985938792,0.13054789664826824,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_tn,15.833333333333334,3.511884584284246,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,video_tp,30.333333333333332,4.052683360964982,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_accuracy,0.8675959673208021,0.02607351323947849,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_auroc,0.862757482882393,0.045797276252769074,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_f1,0.6422723568031609,0.05949755696445779,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_fn,111.58333333333333,42.66456552591566,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_fp,155.16666666666666,74.32585911601247,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_loss,0.3803256218361672,0.20831787737646126,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_precision,0.6129244027614966,0.09217257371387953,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_recall,0.6836721431215543,0.05957501754993255,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_specificity,0.9078932805056905,0.02591630564128153,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_tn,1469.3333333333333,299.45020327664537,12
gmdcsa24_ablations_v1,mask_ratio_005/masked_bimamba,window_tp,231.16666666666666,43.63241775088654,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,event_detected_events,29.75,4.371914496377572,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,event_event_recall,0.9299007444168734,0.05033686620853807,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,event_false_alarms,25.75,5.92567602587556,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,event_false_alarms_per_hour,205.96816064758536,45.506626319933076,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,event_mean_detection_delay_seconds,0.2581338199781278,0.17870233761946072,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_accuracy,0.7081960829838588,0.036638303608550825,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_auroc,0.8784839767867346,0.05347784754204115,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_f1,0.7609382498874445,0.028837826876633884,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_fn,1.8333333333333333,1.5275252316519468,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_fp,17.166666666666668,2.9490625115398448,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_precision,0.6381166519099438,0.03375827151632309,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_recall,0.9443831755659713,0.04168210536783575,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_specificity,0.480071770747174,0.06660242516653234,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_tn,15.833333333333334,2.6911752530120077,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,video_tp,30.166666666666668,4.018894767409959,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_accuracy,0.8596710354021126,0.016927585489264988,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_auroc,0.8608701406549345,0.0441213604501614,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_f1,0.626969829091827,0.05852759561421365,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_fn,111.33333333333333,50.02605381804626,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_fp,167.41666666666666,44.38562079472735,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_loss,0.28854633879409974,0.21163875584999314,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_precision,0.5821481822556938,0.07093578754780748,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_recall,0.6863195771890709,0.07495730897948852,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_specificity,0.8968795479721768,0.015826276915358733,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_tn,1457.0833333333333,328.4535274539911,12
gmdcsa24_ablations_v1,mask_ratio_010/masked_bimamba,window_tp,231.41666666666666,41.3135644318014,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,event_detected_events,29.666666666666668,4.185110693297313,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,event_event_recall,0.9287136598964556,0.058822226639447646,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,event_false_alarms,24.083333333333332,8.151501070169205,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,event_false_alarms_per_hour,188.023170153807,43.126630968080995,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,event_mean_detection_delay_seconds,0.27770966324784896,0.15973943307788804,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_accuracy,0.7137946707131766,0.0543236893632425,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_auroc,0.8773088939619419,0.058840323498230214,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_f1,0.7648841616034804,0.0378740246862426,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_fn,1.9166666666666667,1.9752253419585197,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_fp,17.0,4.917501213199462,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_precision,0.6446022072874579,0.042441968948784284,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_recall,0.9431960910455534,0.050911232579768456,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_specificity,0.49138535635511443,0.10245564463430505,12
